1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
1728.0,0.0,4.0,No,1606.0,ALQ,122.0,,560.0,Unf,1976.0,1728.0,TA,9297.0,63.0,0.0,0.0,5.0,5.0,1728.0,,1976,1976,188000.0
1242.0,0.0,3.0,No,916.0,ALQ,326.0,,528.0,Unf,1973.0,1242.0,TA,9600.0,80.0,320.0,0.0,6.0,7.0,1242.0,,1973,1973,175500.0
624.0,720.0,4.0,No,0.0,Unf,624.0,,513.0,Unf,1916.0,1344.0,TA,4571.0,34.0,0.0,0.0,5.0,5.0,624.0,,1916,1950,98000.0
1663.0,0.0,2.0,Gd,1116.0,BLQ,248.0,,529.0,,1954.0,1663.0,Gd,53227.0,,0.0,137.0,6.0,4.0,1364.0,,1954,1994,256000.0
833.0,833.0,3.0,No,0.0,Unf,588.0,,228.0,Unf,1925.0,1666.0,Gd,5100.0,,0.0,63.0,7.0,8.0,588.0,,1925,1996,161000.0
979.0,224.0,3.0,No,185.0,LwQ,524.0,,352.0,Unf,1950.0,1203.0,Gd,7015.0,,161.0,0.0,4.0,5.0,709.0,,1950,1950,110000.0
832.0,1103.0,3.0,No,544.0,GLQ,288.0,,552.0,Fin,2009.0,1935.0,TA,8004.0,75.0,110.0,150.0,5.0,8.0,832.0,,2009,2009,263435.0
575.0,560.0,3.0,No,350.0,ALQ,0.0,,576.0,RFn,1971.0,1135.0,Gd,7200.0,60.0,0.0,0.0,9.0,7.0,560.0,,1936,2007,155000.0
864.0,0.0,3.0,No,553.0,Rec,0.0,,360.0,Unf,1965.0,864.0,TA,8281.0,60.0,0.0,0.0,5.0,5.0,864.0,,1965,1965,62383.0
849.0,811.0,3.0,No,326.0,LwQ,389.0,,240.0,Unf,1939.0,1660.0,TA,11988.0,74.0,0.0,0.0,7.0,6.0,715.0,,1934,1995,188700.0
1040.0,0.0,3.0,No,616.0,Rec,424.0,,0.0,None,,1040.0,TA,8430.0,60.0,136.0,0.0,5.0,5.0,1040.0,,1978,1978,124000.0
1414.0,0.0,2.0,No,0.0,Unf,1375.0,,398.0,Fin,2004.0,1414.0,Gd,3072.0,,18.0,20.0,5.0,7.0,1375.0,,2004,2004,178740.0
1277.0,0.0,2.0,Gd,778.0,GLQ,499.0,0.0,526.0,Unf,1970.0,1277.0,TA,10628.0,85.0,0.0,0.0,5.0,7.0,1277.0,0.0,1970,1970,167000.0
888.0,,3.0,No,386.0,LwQ,342.0,,312.0,Unf,1942.0,1644.0,Gd,9480.0,79.0,224.0,0.0,7.0,5.0,728.0,,1942,1995,146500.0
1634.0,0.0,3.0,No,0.0,Unf,1626.0,,866.0,,2006.0,1634.0,Gd,11428.0,98.0,248.0,44.0,5.0,8.0,1626.0,,2006,2006,250000.0
832.0,878.0,3.0,No,426.0,GLQ,406.0,,506.0,RFn,1993.0,1710.0,Gd,9291.0,76.0,120.0,70.0,5.0,6.0,832.0,,1993,1993,187000.0
1502.0,0.0,1.0,Av,368.0,GLQ,0.0,,528.0,RFn,1985.0,1502.0,Gd,6820.0,,0.0,54.0,5.0,8.0,1488.0,,1985,1985,212000.0
1161.0,808.0,3.0,No,0.0,Unf,808.0,,534.0,RFn,1977.0,1969.0,TA,11952.0,92.0,0.0,0.0,6.0,7.0,808.0,,1977,1977,190000.0
1072.0,0.0,2.0,Gd,459.0,,88.0,,525.0,,2005.0,1072.0,TA,3675.0,35.0,80.0,28.0,5.0,6.0,547.0,,2005,2005,148000.0
1976.0,0.0,2.0,Gd,1350.0,,626.0,,908.0,RFn,2006.0,1976.0,Gd,14977.0,110.0,304.0,63.0,5.0,8.0,1976.0,,2006,2007,440000.0
1652.0,0.0,2.0,Av,1196.0,GLQ,298.0,,499.0,RFn,2000.0,1652.0,Ex,5330.0,41.0,0.0,48.0,5.0,8.0,1494.0,,2000,2000,251000.0
970.0,0.0,2.0,No,630.0,GLQ,340.0,,624.0,Unf,1996.0,970.0,TA,8480.0,80.0,0.0,24.0,6.0,5.0,970.0,,1963,1963,132500.0
1493.0,0.0,,Gd,994.0,GLQ,484.0,,508.0,Fin,1997.0,1493.0,Gd,13125.0,75.0,215.0,39.0,5.0,6.0,1478.0,,1997,1998,208900.0
2069.0,574.0,3.0,Av,0.0,Unf,2153.0,0.0,694.0,Fin,2006.0,2643.0,Ex,13693.0,105.0,772.0,84.0,5.0,9.0,2153.0,,2006,2006,380000.0
1718.0,0.0,3.0,Gd,1288.0,GLQ,417.0,0.0,826.0,RFn,2007.0,1718.0,Gd,10637.0,79.0,336.0,44.0,5.0,8.0,1705.0,,2007,2008,297000.0
1131.0,0.0,,No,168.0,Rec,739.0,,672.0,Unf,1995.0,1131.0,TA,5925.0,50.0,435.0,72.0,7.0,4.0,907.0,,1937,2000,89471.0
1850.0,0.0,3.0,Gd,1261.0,GLQ,572.0,,772.0,Fin,2004.0,1850.0,Gd,16033.0,98.0,378.0,112.0,5.0,9.0,1833.0,,2004,2005,326000.0
1792.0,0.0,2.0,Gd,1567.0,GLQ,225.0,,874.0,Fin,2003.0,1792.0,Ex,11846.0,72.0,562.0,49.0,5.0,9.0,1792.0,,2003,2004,374000.0
916.0,,4.0,No,299.0,ALQ,611.0,,164.0,Unf,1915.0,1826.0,Ex,2500.0,50.0,0.0,0.0,8.0,7.0,910.0,,1915,2005,155000.0
1216.0,,2.0,No,897.0,GLQ,319.0,0.0,402.0,Unf,1998.0,1216.0,TA,4500.0,32.0,116.0,125.0,5.0,6.0,1216.0,,1998,1998,164000.0
999.0,0.0,3.0,No,588.0,ALQ,411.0,,264.0,Unf,1963.0,999.0,Gd,7758.0,,0.0,132.0,7.0,5.0,999.0,,1962,2001,132500.0
1113.0,0.0,3.0,No,607.0,ALQ,506.0,,264.0,Unf,1950.0,1113.0,Gd,9600.0,80.0,0.0,80.0,7.0,5.0,1113.0,,1950,2007,147000.0
1073.0,0.0,3.0,No,836.0,ALQ,237.0,,515.0,RFn,1965.0,1073.0,TA,10289.0,79.0,168.0,0.0,7.0,5.0,1073.0,,1965,1965,156000.0
1484.0,0.0,3.0,Av,998.0,ALQ,486.0,,487.0,Unf,1971.0,1484.0,TA,12243.0,70.0,0.0,0.0,6.0,5.0,1484.0,,1971,1971,175000.0
1766.0,648.0,3.0,No,664.0,BLQ,290.0,,520.0,,1970.0,2414.0,TA,10800.0,60.0,0.0,0.0,4.0,5.0,954.0,,1900,1970,160000.0
630.0,0.0,,Av,515.0,GLQ,115.0,,286.0,Unf,1970.0,630.0,Gd,1526.0,21.0,0.0,0.0,8.0,4.0,630.0,,1970,2002,86000.0
616.0,688.0,3.0,Mn,0.0,Unf,264.0,,336.0,Fin,1976.0,1304.0,TA,2665.0,,0.0,24.0,6.0,5.0,264.0,141.0,1976,1976,115000.0
958.0,620.0,3.0,No,403.0,BLQ,238.0,,240.0,Unf,1941.0,1578.0,Fa,9490.0,79.0,0.0,0.0,7.0,6.0,806.0,,1941,1950,133000.0
728.0,728.0,3.0,No,0.0,Unf,728.0,,429.0,RFn,2006.0,1456.0,TA,15578.0,105.0,0.0,0.0,5.0,6.0,728.0,,2006,2006,172785.0
1269.0,0.0,3.0,No,374.0,BLQ,363.0,,308.0,Unf,1964.0,1269.0,TA,7931.0,70.0,0.0,0.0,6.0,5.0,1269.0,,1960,1960,155000.0
886.0,0.0,2.0,No,0.0,Unf,190.0,,273.0,Unf,1938.0,886.0,TA,5784.0,50.0,0.0,20.0,8.0,5.0,190.0,,1938,1996,91300.0
720.0,0.0,2.0,No,495.0,Rec,225.0,,0.0,None,,720.0,TA,7879.0,60.0,0.0,523.0,5.0,4.0,720.0,,1920,1950,34900.0
3228.0,0.0,,No,1231.0,GLQ,1969.0,,546.0,,1992.0,3228.0,Gd,12692.0,,0.0,75.0,5.0,8.0,3200.0,,1992,1993,430000.0
1133.0,687.0,4.0,No,329.0,Rec,697.0,,240.0,Unf,1925.0,1820.0,TA,9120.0,60.0,0.0,100.0,6.0,7.0,1026.0,,1925,1950,184000.0
899.0,0.0,3.0,No,450.0,ALQ,414.0,,288.0,Fin,1967.0,899.0,Gd,7800.0,65.0,89.0,0.0,7.0,5.0,864.0,,1967,2004,130000.0
912.0,0.0,2.0,No,111.0,BLQ,522.0,,297.0,Fin,1958.0,912.0,TA,7535.0,70.0,0.0,285.0,7.0,5.0,912.0,,1958,1985,120000.0
672.0,546.0,3.0,No,356.0,BLQ,316.0,,264.0,Unf,1973.0,1218.0,TA,1890.0,21.0,285.0,28.0,5.0,6.0,672.0,,1973,1973,113000.0
866.0,902.0,3.0,No,400.0,GLQ,466.0,,603.0,RFn,2005.0,1768.0,Gd,9803.0,75.0,0.0,108.0,5.0,7.0,866.0,,2005,2005,226700.0
1214.0,0.0,2.0,No,698.0,ALQ,420.0,,461.0,Unf,1965.0,1214.0,TA,9170.0,70.0,0.0,0.0,7.0,5.0,1214.0,,1965,1965,140000.0
1801.0,0.0,1.0,No,1247.0,ALQ,254.0,,484.0,Fin,1959.0,1801.0,TA,15602.0,100.0,0.0,54.0,8.0,7.0,1501.0,,1959,1997,289000.0
855.0,,3.0,No,257.0,ALQ,103.0,,440.0,Unf,1974.0,1322.0,TA,2308.0,24.0,0.0,0.0,5.0,6.0,855.0,,1974,1974,147000.0
960.0,1000.0,4.0,No,0.0,Unf,960.0,,400.0,Unf,1952.0,1960.0,TA,7596.0,60.0,360.0,0.0,5.0,5.0,960.0,,1952,1952,124500.0
1065.0,846.0,3.0,No,380.0,,397.0,0.0,471.0,RFn,1993.0,1911.0,Gd,9554.0,80.0,125.0,81.0,5.0,8.0,777.0,,1993,1994,215000.0
1218.0,0.0,2.0,No,27.0,GLQ,1191.0,,676.0,Fin,2009.0,1218.0,Gd,7862.0,75.0,0.0,102.0,5.0,6.0,1218.0,,2009,2009,208300.0
689.0,689.0,3.0,No,141.0,Rec,548.0,,360.0,Unf,1928.0,1378.0,Gd,9600.0,60.0,0.0,0.0,9.0,7.0,689.0,,1928,2005,161000.0
1041.0,0.0,3.0,No,991.0,ALQ,50.0,,270.0,RFn,1959.0,1041.0,TA,9600.0,80.0,132.0,88.0,6.0,5.0,1041.0,,1959,1959,124500.0
1363.0,0.0,2.0,No,650.0,BLQ,178.0,,288.0,Unf,1951.0,1363.0,TA,14559.0,75.0,70.0,42.0,7.0,5.0,1008.0,,1951,2000,164900.0
1368.0,0.0,2.0,No,0.0,Unf,1368.0,0.0,474.0,,2005.0,1368.0,Gd,6792.0,40.0,94.0,35.0,5.0,7.0,1368.0,,2005,2006,202665.0
864.0,0.0,3.0,No,521.0,BLQ,169.0,,624.0,,1964.0,864.0,TA,9100.0,70.0,0.0,0.0,5.0,5.0,864.0,,1958,1958,129900.0
1080.0,,3.0,No,336.0,ALQ,748.0,158.0,484.0,Unf,1983.0,1080.0,TA,9187.0,71.0,0.0,0.0,5.0,6.0,1084.0,,1983,1983,134000.0
789.0,0.0,2.0,No,0.0,Unf,768.0,,200.0,Unf,1926.0,789.0,TA,10594.0,55.0,0.0,0.0,5.0,5.0,768.0,,1926,1950,96500.0
2020.0,0.0,3.0,No,1436.0,GLQ,570.0,,900.0,Fin,2009.0,2020.0,Ex,12220.0,94.0,305.0,54.0,5.0,10.0,2006.0,,2009,2009,402861.0
1378.0,741.0,3.0,No,0.0,Unf,689.0,,583.0,,1972.0,2119.0,TA,10448.0,,333.0,104.0,6.0,6.0,689.0,,1972,1972,158000.0
1277.0,1067.0,3.0,No,0.0,Unf,1264.0,0.0,889.0,RFn,1996.0,2344.0,Gd,10208.0,79.0,921.0,0.0,5.0,7.0,1264.0,,1996,1997,265000.0
882.0,914.0,3.0,Mn,706.0,GLQ,88.0,,546.0,RFn,1998.0,1796.0,TA,9531.0,,0.0,36.0,5.0,6.0,794.0,,1998,1998,211000.0
1276.0,804.0,3.0,No,0.0,Unf,1276.0,,282.0,Unf,1926.0,2080.0,Gd,10918.0,53.0,0.0,0.0,9.0,7.0,1276.0,0.0,1926,2004,234000.0
694.0,600.0,3.0,None,0.0,None,0.0,,0.0,None,,1294.0,TA,10800.0,60.0,0.0,114.0,7.0,4.0,0.0,,1900,2000,106250.0
1244.0,0.0,3.0,No,777.0,Rec,467.0,,336.0,Unf,1957.0,1244.0,TA,11988.0,90.0,0.0,40.0,6.0,6.0,1244.0,,1957,1957,150000.0
1004.0,,3.0,No,399.0,ALQ,605.0,,420.0,,1950.0,1664.0,TA,5000.0,50.0,0.0,24.0,7.0,6.0,1004.0,,1947,1950,159000.0
3138.0,1538.0,3.0,Gd,2260.0,GLQ,878.0,,884.0,Fin,2007.0,4676.0,Ex,40094.0,130.0,762.0,406.0,5.0,10.0,3138.0,,2007,2008,184750.0
1383.0,1015.0,3.0,No,719.0,,660.0,,834.0,Fin,1996.0,2398.0,Gd,11787.0,95.0,594.0,60.0,5.0,7.0,1379.0,,1996,1997,315750.0
1266.0,0.0,3.0,No,0.0,Unf,1257.0,,453.0,Unf,2005.0,1266.0,Gd,7500.0,62.0,0.0,144.0,5.0,7.0,1257.0,,2005,2005,176000.0
928.0,0.0,2.0,No,377.0,Rec,551.0,,252.0,Unf,1956.0,928.0,TA,13300.0,70.0,0.0,0.0,7.0,5.0,928.0,,1956,2000,132000.0
1476.0,1237.0,3.0,Av,1330.0,GLQ,122.0,,858.0,Fin,2008.0,2713.0,Ex,14948.0,67.0,268.0,66.0,5.0,9.0,1452.0,,2008,2008,446261.0
605.0,0.0,2.0,Mn,348.0,,180.0,,0.0,,,605.0,TA,9098.0,58.0,0.0,0.0,7.0,4.0,528.0,,1920,2002,86000.0
2515.0,0.0,4.0,No,1219.0,Rec,816.0,,484.0,,1975.0,2515.0,TA,32668.0,,,0.0,3.0,6.0,2035.0,,1957,1975,200624.0
1509.0,0.0,3.0,Av,783.0,GLQ,678.0,,600.0,RFn,1988.0,1509.0,Gd,10200.0,85.0,219.0,0.0,5.0,6.0,1461.0,,1988,1989,175000.0
751.0,611.0,3.0,Mn,0.0,Unf,611.0,,502.0,Fin,1920.0,1362.0,TA,6155.0,60.0,0.0,0.0,8.0,6.0,611.0,,1920,1999,128000.0
827.0,0.0,2.0,None,0.0,None,0.0,,392.0,,1967.0,827.0,TA,7200.0,60.0,0.0,0.0,7.0,5.0,0.0,,1955,2007,107500.0
334.0,0.0,1.0,None,0.0,None,0.0,,0.0,None,,334.0,Fa,5000.0,50.0,0.0,0.0,3.0,1.0,0.0,,1946,1950,39300.0
707.0,707.0,3.0,Av,0.0,Unf,707.0,,403.0,Fin,2004.0,1414.0,Gd,9056.0,74.0,0.0,35.0,5.0,8.0,707.0,,2004,2004,178000.0
820.0,527.0,3.0,Gd,969.0,GLQ,148.0,,0.0,None,,1347.0,TA,7000.0,70.0,0.0,0.0,7.0,5.0,1117.0,,1910,1991,107500.0
880.0,844.0,3.0,Av,0.0,Unf,880.0,0.0,527.0,Fin,1998.0,1724.0,Gd,8924.0,57.0,0.0,155.0,5.0,7.0,880.0,,1998,1999,188000.0
864.0,0.0,3.0,No,600.0,BLQ,264.0,,576.0,Unf,1980.0,864.0,TA,12735.0,,0.0,0.0,5.0,4.0,864.0,,1972,1972,111250.0
1159.0,0.0,3.0,No,673.0,BLQ,378.0,,336.0,Unf,1968.0,1159.0,TA,11553.0,,188.0,0.0,5.0,5.0,1051.0,466.0,1968,1968,158000.0
1601.0,0.0,3.0,Av,1358.0,GLQ,223.0,,670.0,RFn,2001.0,1601.0,Gd,11423.0,,479.0,0.0,5.0,8.0,1581.0,,2001,2002,272000.0
1838.0,0.0,2.0,Av,1260.0,GLQ,578.0,,765.0,,2006.0,1838.0,Ex,14601.0,85.0,584.0,68.0,5.0,9.0,1838.0,,2006,2006,315000.0
997.0,1288.0,4.0,No,0.0,Unf,969.0,,648.0,Fin,2000.0,2285.0,Gd,11000.0,,72.0,56.0,5.0,8.0,969.0,,2000,2000,248000.0
1680.0,0.0,3.0,No,144.0,LwQ,379.0,0.0,583.0,Fin,1998.0,1680.0,Gd,10140.0,78.0,0.0,73.0,5.0,7.0,1650.0,78.0,1998,1999,213250.0
767.0,0.0,1.0,Av,584.0,GLQ,0.0,0.0,367.0,Fin,1998.0,767.0,TA,4058.0,34.0,182.0,40.0,5.0,7.0,723.0,,1998,1998,133000.0
664.0,,3.0,Av,554.0,GLQ,100.0,,426.0,RFn,2006.0,1496.0,Gd,17104.0,58.0,0.0,24.0,5.0,7.0,654.0,100.0,2006,2006,179665.0
1377.0,806.0,4.0,No,1002.0,GLQ,0.0,,786.0,Unf,1988.0,2183.0,Gd,13837.0,,178.0,0.0,5.0,7.0,1204.0,0.0,1988,1988,229000.0
915.0,720.0,3.0,No,300.0,Rec,765.0,,440.0,Unf,1950.0,1635.0,TA,8737.0,70.0,0.0,38.0,7.0,6.0,1065.0,0.0,1923,1950,210000.0
768.0,0.0,2.0,Av,619.0,ALQ,149.0,,624.0,Unf,1987.0,768.0,TA,7244.0,54.0,0.0,0.0,7.0,5.0,768.0,,1970,1970,129500.0
825.0,0.0,2.0,No,180.0,LwQ,0.0,,720.0,RFn,1963.0,825.0,TA,8235.0,49.0,0.0,50.0,7.0,5.0,825.0,,1955,1995,125000.0
912.0,1182.0,4.0,No,0.0,Unf,912.0,,615.0,Fin,2003.0,2094.0,Gd,9375.0,75.0,0.0,182.0,5.0,7.0,912.0,,2003,2004,263000.0
1069.0,0.0,2.0,No,559.0,ALQ,510.0,,440.0,RFn,1977.0,1069.0,TA,4043.0,53.0,0.0,55.0,6.0,6.0,1069.0,,1977,1977,140000.0
928.0,0.0,3.0,No,308.0,Rec,620.0,,288.0,Fin,1957.0,928.0,TA,6000.0,50.0,0.0,0.0,6.0,5.0,928.0,,1957,1957,112500.0
1717.0,0.0,3.0,Av,0.0,Unf,1709.0,,908.0,RFn,2006.0,1717.0,Gd,11146.0,87.0,250.0,39.0,5.0,8.0,1709.0,,2006,2006,255500.0
1126.0,0.0,2.0,None,0.0,None,0.0,,520.0,Fin,2002.0,1126.0,Gd,8777.0,67.0,0.0,96.0,5.0,4.0,0.0,,1949,2003,108000.0
1006.0,1040.0,3.0,No,866.0,GLQ,132.0,,871.0,RFn,2003.0,2046.0,Gd,10625.0,85.0,292.0,62.0,5.0,7.0,998.0,,2003,2004,284000.0
1048.0,,2.0,No,0.0,Unf,993.0,,280.0,Unf,1922.0,1048.0,TA,6380.0,58.0,0.0,0.0,6.0,5.0,993.0,,1922,1950,113000.0
1092.0,0.0,2.0,No,895.0,Rec,197.0,,299.0,Fin,1957.0,1092.0,TA,14850.0,69.0,0.0,0.0,5.0,5.0,1092.0,,1957,1957,141000.0
897.0,439.0,3.0,No,637.0,Rec,0.0,,570.0,Unf,1994.0,1336.0,TA,11040.0,60.0,0.0,47.0,6.0,4.0,637.0,,1920,1950,108000.0
729.0,717.0,3.0,Gd,604.0,GLQ,125.0,,406.0,Unf,1996.0,1446.0,TA,21872.0,57.0,0.0,22.0,5.0,7.0,729.0,,1996,1997,175000.0
1557.0,0.0,2.0,Gd,0.0,Unf,1374.0,,420.0,Fin,2003.0,1557.0,Gd,3196.0,,18.0,20.0,5.0,7.0,1374.0,,2003,2004,234000.0
1392.0,0.0,3.0,No,1302.0,,90.0,0.0,528.0,Unf,1957.0,1392.0,TA,11341.0,,180.0,0.0,6.0,5.0,1392.0,0.0,1957,1996,121500.0
1389.0,0.0,2.0,Av,1071.0,ALQ,195.0,0.0,418.0,RFn,1975.0,1389.0,TA,10010.0,77.0,0.0,38.0,5.0,5.0,1389.0,,1974,1975,170000.0
996.0,0.0,3.0,No,290.0,BLQ,706.0,,0.0,None,,996.0,TA,13907.0,63.0,0.0,0.0,6.0,5.0,996.0,,1940,1969,108000.0
1163.0,511.0,4.0,Mn,0.0,Unf,1163.0,,396.0,Fin,1955.0,1674.0,TA,21780.0,66.0,0.0,36.0,7.0,6.0,1163.0,,1918,1950,185000.0
1166.0,1129.0,4.0,No,728.0,GLQ,367.0,,590.0,RFn,1992.0,2295.0,Gd,13346.0,,0.0,40.0,5.0,7.0,1095.0,,1992,2000,268000.0
841.0,806.0,4.0,No,0.0,Unf,806.0,136.0,216.0,Unf,1920.0,1647.0,Fa,6858.0,66.0,0.0,66.0,4.0,6.0,806.0,,1915,1950,128000.0
1134.0,1370.0,4.0,No,0.0,Unf,1122.0,,656.0,Fin,2005.0,2504.0,Ex,11198.0,77.0,245.0,39.0,5.0,9.0,1122.0,,2005,2007,325000.0
1535.0,0.0,3.0,No,2.0,GLQ,1515.0,,532.0,RFn,2004.0,1535.0,Gd,10171.0,70.0,168.0,0.0,5.0,7.0,1517.0,0.0,2004,2004,214000.0
1496.0,636.0,1.0,Gd,1441.0,GLQ,55.0,,612.0,Fin,1983.0,2132.0,Gd,12327.0,79.0,0.0,40.0,8.0,8.0,1496.0,349.0,1983,2009,316600.0
943.0,0.0,2.0,Gd,943.0,GLQ,0.0,,600.0,Unf,1979.0,943.0,TA,7032.0,,0.0,0.0,5.0,5.0,943.0,,1979,1979,135960.0
1728.0,0.0,6.0,No,231.0,LwQ,1497.0,,576.0,Unf,1987.0,1728.0,TA,13101.0,74.0,108.0,0.0,5.0,5.0,1728.0,,1965,1965,142600.0
864.0,,2.0,No,414.0,,450.0,,288.0,Unf,1959.0,864.0,Gd,7332.0,60.0,207.0,0.0,6.0,6.0,864.0,,1959,1959,120000.0
846.0,846.0,3.0,Av,0.0,Unf,846.0,,650.0,RFn,2009.0,1692.0,Gd,13159.0,83.0,0.0,114.0,5.0,7.0,846.0,,2009,2009,224500.0
774.0,656.0,3.0,No,0.0,,384.0,,400.0,RFn,2000.0,1430.0,TA,9967.0,76.0,0.0,0.0,5.0,7.0,384.0,,2000,2000,170000.0
576.0,533.0,3.0,Av,349.0,ALQ,23.0,,288.0,Unf,1971.0,1109.0,TA,10500.0,70.0,82.0,0.0,7.0,5.0,372.0,,1971,2005,139000.0
832.0,384.0,2.0,No,442.0,Rec,390.0,,336.0,Unf,1947.0,1216.0,TA,8480.0,80.0,0.0,0.0,5.0,5.0,832.0,,1947,1950,118500.0
877.0,600.0,3.0,No,0.0,Unf,861.0,,216.0,Unf,1928.0,1477.0,TA,6292.0,52.0,0.0,50.0,7.0,7.0,861.0,0.0,1928,1950,145000.0
1320.0,0.0,3.0,Av,328.0,LwQ,285.0,,564.0,,1966.0,1320.0,TA,11777.0,96.0,97.0,68.0,6.0,5.0,1164.0,,1966,1966,164500.0
703.0,689.0,2.0,No,0.0,Unf,689.0,,540.0,Unf,2007.0,1392.0,Gd,3604.0,34.0,0.0,102.0,5.0,7.0,689.0,,2007,2007,146000.0
1050.0,745.0,4.0,No,0.0,Unf,1050.0,,352.0,Unf,1954.0,1795.0,TA,12150.0,81.0,335.0,0.0,5.0,5.0,1050.0,0.0,1954,1954,131500.0
1429.0,0.0,3.0,No,594.0,BLQ,331.0,,572.0,Unf,1960.0,1429.0,Gd,14585.0,,85.0,110.0,6.0,6.0,1144.0,216.0,1960,1987,181900.0
2042.0,0.0,3.0,No,0.0,,2042.0,,1390.0,RFn,2009.0,2042.0,Ex,12704.0,98.0,306.0,90.0,5.0,8.0,2042.0,,2008,2009,253293.0
816.0,0.0,3.0,Av,816.0,GLQ,0.0,,0.0,None,,816.0,TA,11841.0,81.0,104.0,32.0,5.0,6.0,816.0,,1990,1990,118500.0
1521.0,,,No,0.0,Unf,1237.0,0.0,880.0,Unf,1988.0,2775.0,Gd,13500.0,75.0,0.0,502.0,9.0,10.0,1237.0,,1893,2000,325000.0
989.0,584.0,3.0,No,0.0,,884.0,,240.0,Unf,1935.0,1573.0,Gd,6120.0,51.0,0.0,0.0,7.0,4.0,884.0,,1935,1995,133000.0
2028.0,0.0,2.0,Gd,1460.0,GLQ,408.0,,880.0,RFn,2005.0,2028.0,Gd,11443.0,88.0,208.0,66.0,5.0,8.0,1868.0,,2005,2006,369900.0
838.0,0.0,2.0,Mn,210.0,Rec,0.0,,275.0,Fin,1961.0,838.0,Fa,10267.0,55.0,0.0,0.0,7.0,6.0,816.0,,1918,2000,130000.0
860.0,0.0,2.0,Av,672.0,ALQ,168.0,,528.0,Unf,1996.0,860.0,TA,8740.0,74.0,0.0,0.0,6.0,5.0,840.0,,1982,1982,137000.0
1473.0,0.0,1.0,Gd,1324.0,GLQ,113.0,,452.0,Unf,1968.0,1473.0,Ex,25095.0,65.0,0.0,48.0,8.0,5.0,1437.0,,1968,2003,143000.0
779.0,0.0,2.0,No,0.0,Unf,742.0,,308.0,Unf,1988.0,935.0,TA,9100.0,50.0,0.0,0.0,6.0,5.0,742.0,,1930,1960,79500.0
770.0,812.0,3.0,No,490.0,GLQ,280.0,,520.0,RFn,2004.0,1582.0,Gd,8320.0,64.0,0.0,45.0,5.0,7.0,770.0,0.0,2004,2004,185900.0
1728.0,568.0,3.0,Gd,1338.0,GLQ,384.0,,842.0,RFn,2008.0,2296.0,Ex,13478.0,97.0,420.0,274.0,5.0,10.0,1722.0,,2008,2008,451950.0
816.0,0.0,2.0,No,816.0,,0.0,,816.0,Fin,1985.0,816.0,TA,6600.0,60.0,0.0,0.0,8.0,5.0,816.0,,1982,2003,138000.0
848.0,0.0,1.0,Av,685.0,GLQ,163.0,,420.0,,2003.0,848.0,Gd,4435.0,,170.0,0.0,5.0,6.0,848.0,,2003,2003,140000.0
924.0,0.0,3.0,No,0.0,Unf,924.0,,280.0,Unf,1981.0,924.0,TA,7990.0,88.0,0.0,0.0,6.0,5.0,924.0,,1975,1975,110000.0
1826.0,0.0,3.0,Gd,1422.0,GLQ,392.0,,758.0,,2005.0,1826.0,Gd,11302.0,69.0,238.0,75.0,5.0,8.0,1814.0,180.0,2005,2006,319000.0
684.0,684.0,3.0,No,0.0,Unf,684.0,,216.0,Unf,1930.0,1368.0,TA,3600.0,60.0,0.0,158.0,7.0,6.0,684.0,,1910,1993,114504.0
1402.0,0.0,2.0,Av,0.0,Unf,1258.0,,648.0,Fin,2006.0,1402.0,Gd,3922.0,53.0,72.0,16.0,5.0,7.0,1258.0,,2006,2007,194201.0
1647.0,0.0,3.0,Mn,1283.0,ALQ,0.0,,621.0,Fin,1977.0,1647.0,Gd,12984.0,80.0,459.0,0.0,6.0,5.0,1430.0,,1977,1977,217500.0
716.0,840.0,3.0,No,81.0,,23.0,,452.0,Fin,1980.0,1556.0,TA,1950.0,24.0,0.0,0.0,6.0,6.0,716.0,,1980,1980,151000.0
1058.0,846.0,3.0,Av,546.0,GLQ,512.0,,736.0,Fin,2003.0,1904.0,Ex,10927.0,74.0,280.0,60.0,5.0,8.0,1058.0,,2005,2005,275000.0
780.0,595.0,3.0,No,0.0,,780.0,,544.0,Unf,1979.0,1375.0,Gd,9000.0,50.0,0.0,162.0,6.0,6.0,780.0,,1937,1950,141000.0
927.0,988.0,3.0,Mn,789.0,GLQ,119.0,,506.0,Fin,1992.0,1915.0,Gd,10041.0,80.0,0.0,150.0,5.0,8.0,908.0,,1992,1992,220000.0
600.0,600.0,2.0,No,0.0,Unf,600.0,0.0,480.0,RFn,2004.0,1200.0,Gd,3182.0,30.0,0.0,172.0,5.0,7.0,600.0,0.0,2004,2005,151000.0
1494.0,0.0,,Mn,922.0,GLQ,572.0,,530.0,RFn,2002.0,1494.0,Gd,12803.0,88.0,99.0,36.0,5.0,7.0,1494.0,,2002,2002,221000.0
1186.0,800.0,3.0,No,454.0,BLQ,314.0,,486.0,Unf,1965.0,1986.0,TA,13600.0,85.0,176.0,42.0,6.0,7.0,768.0,,1965,1990,205000.0
